C(3.9866, 72.4835) = 1.0000
C(3.9866, 73.1635) = 1.0000
C(3.9866, 73.8435) = 1.0000
C(3.9866, 74.5234) = 1.0000
C(3.9866, 75.2034) = 1.0000
C(3.9866, 75.8834) = 1.0000
C(3.9866, 76.5633) = 1.0000
C(3.9866, 77.2433) = 1.0000
C(3.9866, 77.9233) = 1.0000
C(3.9866, 78.6032) = 1.0000
C(3.9866, 79.2832) = 1.0000
C(3.9866, 79.9632) = 1.0000
C(3.9866, 80.6432) = 1.0000
C(3.9866, 81.3231) = 1.0000
C(3.9866, 82.0031) = 1.0000
C(3.9866, 82.6831) = 1.0000
C(3.9866, 83.3630) = 1.0000
C(3.9866, 84.0430) = 1.0000
C(3.9866, 84.7230) = 1.0000
C(3.9866, 85.4029) = 1.0000
C(3.9866, 86.0829) = 1.0000
C(3.9866, 86.7629) = 1.0000
C(3.9866, 87.4428) = 1.0000
C(3.9866, 88.1228) = 1.0000
C(3.9866, 88.8028) = 1.0000
C(3.9866, 89.4827) = 1.0000
C(3.9866, 90.1627) = 1.0000
C(3.9866, 90.8427) = 1.0000
C(3.9866, 91.5227) = 1.0000
C(3.9866, 92.2026) = 1.0000
C(3.9866, 92.8826) = 1.0000
C(3.9866, 93.5626) = 1.0000
C(3.9866, 94.2425) = 1.0000
C(3.9866, 94.9225) = 1.0000
C(3.9866, 95.6025) = 1.0000
C(3.9866, 96.2824) = 1.0000
C(3.9866, 96.9624) = 1.0000
C(3.9866, 97.6424) = 1.0000
C(3.9866, 98.3223) = 1.0000
C(3.9866, 99.0023) = 1.0000
C(3.9866, 99.6823) = 1.0000
C(3.9866, 100.3623) = 1.0000
C(3.9866, 101.0422) = 1.0000
C(3.9866, 101.7222) = 1.0000
C(3.9866, 102.4022) = 1.0000
C(3.9866, 103.0821) = 1.0000
C(3.9866, 103.7621) = 1.0000
C(3.9866, 104.4421) = 1.0000
C(3.9866, 105.1220) = 1.0000
C(3.9866, 105.8020) = 1.0000
